distributor_id,industry,sku,category,sales,avg_quarterly_sales,movement_category,quarter,year,total_quarter_sales,prev_quarter_sales,is_diwali,is_ganesh_chaturthi,is_gudi_padwa,is_eid,is_akshay_tritiya,is_dussehra_navratri,is_onam,is_christmas,time_idx
DIST023,Manufacturing,Haldiram's Bhujia,Food,23342.87,22105.21,Medium,4,2021,23342.87,25718.7,1,0,0,0,0,1,0,1,16381
DIST015,Retail,"Sony Bravia 55"" OLED TV",Electronics,2245.89,1982.55,Slow Moving,4,2023,2245.89,1481.11,1,0,0,0,0,1,0,1,10867
DIST048,Manufacturing,Classmate Notebook Set,Office Supplies,5448.47,5049.67,Slow Moving,2,2020,5448.47,4262.05,0,0,1,1,1,0,0,0,36068
DIST046,Manufacturing,Nerolac Beauty Gold Washable,Paint and ancillaries,3541.67,2630.98,Slow Moving,4,2024,3541.67,3536.87,1,0,0,0,0,1,0,1,33958
DIST025,Financial Services,Reebok Dumbbells Set,Sports,2210.96,1200.72,Medium,4,2023,2210.96,1728.97,1,0,0,0,0,1,0,1,18001
DIST048,Manufacturing,Fevicol Marine Waterproof,Paint and ancillaries,3992.29,3298.47,Medium,4,2025,3992.29,3878.4,1,0,0,0,0,1,0,1,36365
DIST015,Retail,Reynolds Trimax Pen Pack,Office Supplies,560.39,1408.82,Medium,1,2021,560.39,792.37,0,0,1,0,0,0,0,0,10697
DIST004,Healthcare,Parle-G Biscuits Value Pack,Food,3477.63,5909.6,Medium,4,2025,3477.63,3525.58,1,0,0,0,0,1,0,1,2504
DIST013,Manufacturing,Mobil Super Mileage 15W-40,Automotive,4029.12,2485.01,Medium,4,2022,4029.12,3025.18,1,0,0,0,0,1,0,1,9110
DIST004,Healthcare,Chess Set Wooden,Toys,6247.72,12565.45,Medium,2,2021,6247.72,5207.18,0,0,1,1,1,0,0,0,2594
DIST018,Manufacturing,Speedo Swimming Goggles,Sports,2660.92,2407.12,Medium,4,2023,2660.92,1720.52,1,0,0,0,0,1,0,1,13257
DIST046,Manufacturing,Adidas Ultraboost Sneakers,Apparel,993.21,842.34,Slow Moving,4,2025,993.21,692.11,1,0,0,0,0,1,0,1,34882
DIST021,Healthcare,Garmin Forerunner Watch,Sports,4434.22,4715.79,Slow Moving,2,2024,4434.22,3769.63,0,0,1,1,1,0,0,0,15108
DIST032,Manufacturing,MacBook Air M3,Electronics,14768.46,10338.66,Fast Moving,4,2020,14768.46,10087.34,1,0,0,1,0,1,0,1,23066
DIST013,Manufacturing,Vans Old Skool Sneakers,Apparel,6812.09,13401.03,Medium,2,2024,6812.09,5722.24,0,0,1,1,1,0,0,0,9387
DIST003,Education,JBL Flip 6 Speaker,Electronics,3761.73,3363.02,Fast Moving,2,2021,3761.73,2982.45,0,0,1,1,1,0,0,0,2114
DIST015,Retail,Kissan Mixed Fruit Jam,Food,6620.65,8738.38,Medium,2,2025,6620.65,5616.16,0,0,1,1,1,0,0,0,11078
DIST036,Healthcare,Pepsi 330ml Can Pack,Beverages,40197.25,21367.23,Slow Moving,4,2024,40197.25,45135.97,1,0,0,0,0,1,0,1,26454
DIST035,Education,Scotch Magic Tape,Office Supplies,2269.15,4473.52,Slow Moving,1,2025,2269.15,4048.45,0,0,1,1,0,0,0,0,26042
DIST028,Financial Services,Samsung Galaxy S24 Ultra,Electronics,7750.26,8209.01,Fast Moving,2,2022,7750.26,4700.03,0,0,1,0,1,0,0,0,19894
DIST002,Hospitality,Maybelline Fit Me Foundation,Beauty,2110.21,1223.47,Slow Moving,4,2024,2110.21,1408.24,1,0,0,0,0,1,0,1,1120
DIST009,Manufacturing,Faber Chimney Hood,Home Goods,1834.72,1179.46,Medium,4,2022,1834.72,1418.69,1,0,0,0,0,1,0,1,6296
DIST030,Financial Services,Farmina N&D Dog Food 12kg,Pet Supplies,5035.31,2546.34,Medium,4,2023,5035.31,4162.95,1,0,0,0,0,1,0,1,21773
DIST018,Manufacturing,Berger Easy Clean,Paint and ancillaries,10992.19,8913.79,Medium,2,2020,10992.19,4555.32,0,0,1,1,1,0,0,0,12949
DIST019,E-commerce,Asian Paints Ultra Adhesive,Paint and ancillaries,4072.07,3065.84,Fast Moving,2,2020,4072.07,2601.32,0,0,1,1,1,0,0,0,13491
DIST008,Manufacturing,Yamaha Bike Oil 10W-40,Automotive,3023.77,5202.68,Medium,3,2021,3023.77,3228.39,0,1,0,1,0,1,1,0,5967
DIST015,Retail,Nike Football,Sports,1430.72,1785.87,Fast Moving,1,2020,1430.72,1287.65,0,0,1,0,0,0,0,0,11081
DIST029,Manufacturing,IRIS Pet Food Container,Pet Supplies,5193.08,2981.05,Medium,4,2023,5193.08,4668.31,1,0,0,0,0,1,0,1,21454
DIST028,Financial Services,iPhone 15 Pro 256GB,Electronics,11082.12,10013.21,Fast Moving,3,2023,11082.12,7860.89,0,1,0,1,0,1,1,0,19945
DIST027,Wholesale,Haldiram's Bhujia,Food,15941.68,22105.21,Medium,1,2020,15941.68,14347.51,0,0,1,0,0,0,0,0,19243
DIST035,Education,Nivia Basketball,Sports,5072.4,5532.88,Slow Moving,1,2022,5072.4,9558.8,0,0,1,1,0,0,0,0,25598
DIST013,Manufacturing,Whiskas Cat Food Tuna 7kg,Pet Supplies,1744.25,1685.14,Fast Moving,3,2020,1744.25,1407.2,0,1,0,0,0,1,1,0,9236
DIST039,Financial Services,Asian Paints Tractor Emulsion,Paint and ancillaries,17096.48,22882.43,Medium,2,2021,17096.48,8793.67,0,0,1,1,1,0,0,0,28903
DIST039,Financial Services,Himalaya Purifying Neem Face Wash,Beauty,5459.47,9807.82,Medium,1,2020,5459.47,4913.52,0,0,1,0,0,0,0,0,29305
DIST017,Retail,Strauss Yoga Mat,Sports,11092.11,18825.74,Medium,1,2023,11092.11,22799.8,0,0,1,1,0,0,0,0,12185
DIST005,Financial Services,Puma Running Shorts,Apparel,4923.78,9210.96,Slow Moving,1,2020,4923.78,4431.4,0,0,1,0,0,0,0,0,3381
DIST010,E-commerce,Bombay Dyeing Bedsheet Set,Home Goods,6913.97,6567.88,Fast Moving,3,2021,6913.97,5241.42,0,1,0,1,0,1,1,0,7526
DIST030,Financial Services,JK Easy Copier Paper,Office Supplies,766.64,846.22,Medium,4,2023,766.64,947.87,1,0,0,0,0,1,0,1,21844
DIST017,Retail,Britannia Good Day Cookies,Food,2459.6,4600.58,Slow Moving,3,2020,2459.6,1960.39,0,1,0,0,0,1,1,0,12244
DIST033,E-commerce,Amul Butter 500g,Food,1315.01,1674.57,Fast Moving,4,2021,1315.01,1632.5,1,0,0,0,0,1,0,1,24609
DIST003,Education,Asian Paints Apcolite Premium Enamel,Paint and ancillaries,4290.77,6108.35,Medium,2,2020,4290.77,2131.81,0,0,1,1,1,0,0,0,1833
DIST040,Retail,Milton Thermosteel Flask,Home Goods,11333.18,21658.67,Fast Moving,1,2021,11333.18,27000.2,0,0,1,0,0,0,0,0,30065
DIST047,Manufacturing,Scotch Magic Tape,Office Supplies,6545.09,4473.52,Slow Moving,3,2021,6545.09,5206.34,0,1,0,1,0,1,1,0,35438
DIST022,E-commerce,Dell XPS 15 Laptop,Electronics,3176.57,6356.26,Fast Moving,2,2020,3176.57,2317.16,0,0,1,1,1,0,0,0,15540
DIST039,Financial Services,Cosco Volleyball,Sports,808.58,838.75,Medium,2,2024,808.58,723.21,0,0,1,1,1,0,0,0,28937
DIST017,Retail,Bombay Dyeing Bedsheet Set,Home Goods,7453.52,6567.88,Slow Moving,3,2022,7453.52,8032.47,0,1,0,1,0,1,1,0,12522
DIST015,Retail,Nivia Basketball,Sports,5862.49,5532.88,Medium,1,2023,5862.49,11281.17,0,0,1,1,0,0,0,0,10729
DIST016,E-commerce,"Sony Bravia 55"" OLED TV",Electronics,1652.11,1982.55,Slow Moving,2,2022,1652.11,1800.44,0,0,1,0,1,0,0,0,11569
DIST049,Financial Services,Callaway Golf Club Set,Sports,3950.36,3719.5,Fast Moving,4,2025,3950.36,2678.82,1,0,0,0,0,1,0,1,36482
DIST033,E-commerce,3M Car Care Kit,Automotive,26369.12,33045.78,Fast Moving,3,2022,26369.12,19813.64,0,1,0,1,0,1,1,0,24365
DIST017,Retail,MDH Garam Masala,Food,11899.99,6345.93,Slow Moving,3,2022,11899.99,5956.34,0,1,0,1,0,1,1,0,12544
DIST002,Hospitality,Bombay Dyeing Bedsheet Set,Home Goods,5102.91,6567.88,Fast Moving,1,2020,5102.91,4592.62,0,0,1,0,0,0,0,0,1561
DIST012,Retail,MTR Breakfast Mix,Food,478.51,640.46,Medium,1,2021,478.51,1064.35,0,0,1,0,0,0,0,0,8853
DIST035,Education,Dr. Fixit Raincoat Waterproofing,Paint and ancillaries,779.83,1123.28,Slow Moving,4,2020,779.83,570.96,1,0,0,1,0,1,0,1,25523
DIST047,Manufacturing,Dr. Morepen Glucometer,Health,13070.06,14827.33,Medium,3,2021,13070.06,10763.83,0,1,0,1,0,1,1,0,35258
DIST007,E-commerce,Marvel Action Figure Set,Toys,6895.23,4753.94,Medium,4,2020,6895.23,4594.73,1,0,0,1,0,1,0,1,5392
DIST030,Financial Services,VLCC Sunscreen Gel,Beauty,7810.91,9014.05,Slow Moving,1,2021,7810.91,13262.86,0,0,1,0,0,0,0,0,21675
DIST018,Manufacturing,Red Bull Energy Drink,Beverages,6044.32,7460.29,Fast Moving,2,2024,6044.32,5207.38,0,0,1,1,1,0,0,0,13031
DIST031,Education,Zandu Balm,Health,7566.96,10870.3,Slow Moving,1,2023,7566.96,15779.76,0,0,1,1,0,0,0,0,22848
DIST002,Hospitality,Minute Maid Pulpy Orange,Beverages,14135.43,8939.18,Medium,3,2024,14135.43,14769.9,0,1,0,0,0,1,1,0,1533
DIST044,Healthcare,Exide Battery 65Ah,Automotive,28141.37,36472.36,Medium,1,2023,28141.37,55668.64,0,0,1,1,0,0,0,0,33195
DIST023,Manufacturing,"Sony Bravia 55"" OLED TV",Electronics,799.93,1982.55,Medium,2,2021,799.93,573.96,0,0,1,1,1,0,0,0,16267
DIST039,Financial Services,Hasbro Gaming Jenga,Toys,664.23,845.34,Fast Moving,1,2023,664.23,1416.53,0,0,1,1,0,0,0,0,28816
DIST020,Retail,Fevicol SH Wood Adhesive 1kg,Paint and ancillaries,2766.01,6171.51,Fast Moving,1,2021,2766.01,4427.61,0,0,1,0,0,0,0,0,14435
DIST030,Financial Services,JK Tyre 185/65 R15,Automotive,3515.81,3179.2,Slow Moving,1,2025,3515.81,6959.21,0,0,1,1,0,0,0,0,21936
DIST013,Manufacturing,Funskool Monopoly,Toys,1961.92,3982.36,Medium,1,2020,1961.92,1765.73,0,0,1,0,0,0,0,0,9485
DIST021,Healthcare,Pepsi 330ml Can Pack,Beverages,13861.82,21367.23,Fast Moving,1,2021,13861.82,25327.04,0,0,1,0,0,0,0,0,14961
DIST021,Healthcare,Nintendo Switch Console,Toys,2160.9,1603.13,Slow Moving,4,2021,2160.9,1822.21,1,0,0,0,0,1,0,1,15255
DIST025,Financial Services,Paper Boat Aam Panna,Beverages,9341.33,6158.53,Slow Moving,3,2021,9341.33,6702.15,0,1,0,1,0,1,1,0,18266
DIST046,Manufacturing,Nike Football,Sports,1683.28,1785.87,Medium,3,2025,1683.28,1364.92,0,1,0,0,0,1,1,0,34604
DIST010,E-commerce,Nivia Basketball,Sports,4047.17,5532.88,Medium,2,2023,4047.17,3514.04,0,0,1,0,1,0,0,0,7555
DIST019,E-commerce,Mattel Barbie Dreamhouse,Toys,22492.2,12981.66,Fast Moving,4,2022,22492.2,18224.92,1,0,0,0,0,1,0,1,14048
DIST029,Manufacturing,Dr. Fixit Raincoat Waterproofing,Paint and ancillaries,1581.96,1123.28,Medium,3,2024,1581.96,1085.94,0,1,0,0,0,1,1,0,21183
DIST046,Manufacturing,Revlon ColorStay Eyeliner,Beauty,4295.24,3873.66,Slow Moving,3,2020,4295.24,3350.19,0,1,0,0,0,1,1,0,34515
DIST028,Financial Services,Amaron Battery 45Ah,Automotive,18988.22,15903.38,Fast Moving,3,2024,18988.22,15211.01,0,1,0,0,0,1,1,0,20066
DIST041,E-commerce,Sprite 2.25L Bottle,Beverages,7366.25,7729.18,Slow Moving,2,2024,7366.25,12025.21,0,0,1,1,1,0,0,0,30880
DIST045,E-commerce,Hasbro Gaming Jenga,Toys,571.34,845.34,Slow Moving,1,2023,571.34,1200.28,0,0,1,1,0,0,0,0,33928
DIST045,E-commerce,Kong Classic Dog Toy,Pet Supplies,7109.02,7035.35,Fast Moving,1,2023,7109.02,12256.62,0,0,1,1,0,0,0,0,33839
DIST006,Financial Services,"Sony Bravia 55"" OLED TV",Electronics,2739.01,1982.55,Fast Moving,4,2021,2739.01,2367.02,1,0,0,0,0,1,0,1,4325
DIST026,Manufacturing,Patanjali Ashwagandha,Health,8238.73,3786.83,Slow Moving,4,2024,8238.73,5421.91,1,0,0,0,0,1,0,1,18835
DIST036,Healthcare,Hot Wheels 5-Car Pack,Toys,4609.22,5502.54,Fast Moving,3,2022,4609.22,2611.32,0,1,0,1,0,1,1,0,27383
DIST002,Hospitality,Asian Paints Dynamo Adhesive,Paint and ancillaries,3281.88,5602.99,Slow Moving,3,2022,3281.88,4170.94,0,1,0,1,0,1,1,0,1273
DIST029,Manufacturing,Dr. Fixit Raincoat Waterproofing,Paint and ancillaries,1944.33,1123.28,Medium,3,2023,1944.33,2383.76,0,1,0,1,0,1,1,0,21180
DIST003,Education,IRIS Pet Food Container,Pet Supplies,2735.16,2981.05,Slow Moving,2,2022,2735.16,2538.37,0,0,1,0,1,0,0,0,2165
DIST004,Healthcare,Fevicol Marine Waterproof,Paint and ancillaries,3319.74,3298.47,Fast Moving,4,2023,3319.74,2787.71,1,0,0,0,0,1,0,1,2217
DIST046,Manufacturing,Bosch Spark Plug Set,Automotive,8413.13,5780.38,Fast Moving,4,2021,8413.13,7334.27,1,0,0,0,0,1,0,1,34751
DIST048,Manufacturing,Neelgagan Stamp Pad,Office Supplies,416.77,365.18,Fast Moving,3,2023,416.77,330.97,0,1,0,1,0,1,1,0,35690
DIST017,Retail,Maybelline Fit Me Foundation,Beauty,1193.66,1223.47,Fast Moving,1,2022,1193.66,2098.46,0,0,1,1,0,0,0,0,12910
DIST041,E-commerce,"LG 32"" HD Ready LED TV",Electronics,2680.86,3616.62,Fast Moving,2,2021,2680.86,2526.72,0,0,1,1,1,0,0,0,30891
DIST037,Education,Scotch Magic Tape,Office Supplies,3309.35,4473.52,Fast Moving,2,2025,3309.35,2656.96,0,0,1,1,1,0,0,0,27663
DIST008,Manufacturing,Chess Set Wooden,Toys,16657.76,12565.45,Slow Moving,4,2025,16657.76,10385.16,1,0,0,0,0,1,0,1,5870
DIST021,Healthcare,Zara Slim Fit Blazer,Apparel,11416,8387.38,Slow Moving,3,2025,11416,9973.93,0,1,0,0,0,1,1,0,15204
DIST014,Manufacturing,Whiskas Cat Food Tuna 7kg,Pet Supplies,2321.18,1685.14,Medium,3,2022,2321.18,1697.02,0,1,0,1,0,1,1,0,10246
DIST048,Manufacturing,Mobil Super Mileage 15W-40,Automotive,2052,2485.01,Slow Moving,2,2024,2052,1580.75,0,0,1,1,1,0,0,0,35947
DIST013,Manufacturing,Supradyn Multivitamin Tablets,Health,4977.24,3263.81,Fast Moving,3,2024,4977.24,5394.58,0,1,0,0,0,1,1,0,9296
DIST047,Manufacturing,Kellogg's Corn Flakes,Food,13884.96,11517.95,Fast Moving,3,2020,13884.96,11331.54,0,1,0,0,0,1,1,0,35116
DIST034,E-commerce,7UP 600ml Bottle,Beverages,1035.6,1285.49,Slow Moving,2,2023,1035.6,706.08,0,0,1,0,1,0,0,0,25012
DIST008,Manufacturing,Camlin Permanent Marker Set,Office Supplies,18453.33,17387.3,Medium,2,2020,18453.33,13863.79,0,0,1,1,1,0,0,0,6058
DIST014,Manufacturing,Camlin Permanent Marker Set,Office Supplies,11430.72,17387.3,Medium,3,2020,11430.72,9730.64,0,1,0,0,0,1,1,0,10466
DIST032,Manufacturing,Cosco Volleyball,Sports,652.23,838.75,Medium,2,2023,652.23,503.34,0,0,1,0,1,0,0,0,23120
DIST002,Hospitality,Head & Shoulders Shampoo,Beauty,2437.99,2075.29,Medium,4,2022,2437.99,2280.55,1,0,0,0,0,1,0,1,1298
DIST002,Hospitality,Bose QuietComfort Earbuds,Electronics,2152.83,3486.49,Slow Moving,2,2020,2152.83,1441.63,0,0,1,1,1,0,0,0,988
DIST043,Education,Vans Old Skool Sneakers,Apparel,29448.53,13401.03,Slow Moving,4,2023,29448.53,23300.06,1,0,0,0,0,1,0,1,32653
DIST017,Retail,JK Tyre 185/65 R15,Automotive,2612.71,3179.2,Slow Moving,2,2020,2612.71,2271.05,0,0,1,1,1,0,0,0,12267
DIST029,Manufacturing,Zara Slim Fit Blazer,Apparel,6207.41,8387.38,Medium,3,2025,6207.41,5319.69,0,1,0,0,0,1,1,0,21233
DIST042,Retail,Vaseline Body Lotion,Beauty,1976.14,3547.06,Medium,2,2020,1976.14,1226.87,0,0,1,1,1,0,0,0,32055
DIST010,E-commerce,Havells Table Fan,Home Goods,982.65,956.25,Slow Moving,3,2025,982.65,833.91,0,1,0,0,0,1,1,0,7680
DIST027,Wholesale,Parle-G Biscuits Value Pack,Food,7046.22,5909.6,Slow Moving,2,2025,7046.22,5562.64,0,0,1,1,1,0,0,0,19744
DIST001,Manufacturing,Dr. Morepen Glucometer,Health,12312.58,14827.33,Medium,4,2024,12312.58,8460.53,1,0,0,0,0,1,0,1,62
DIST010,E-commerce,Fisher-Price Learning Toys,Toys,6482.1,4397.48,Slow Moving,4,2020,6482.1,3577.44,1,0,0,1,0,1,0,1,7777
DIST002,Hospitality,PetSafe Gentle Leader Collar,Pet Supplies,1717.72,1265.77,Fast Moving,4,2023,1717.72,2079.67,1,0,0,0,0,1,0,1,931
DIST002,Hospitality,PetSafe Drinkwell Water Fountain,Pet Supplies,1317.18,2523.22,Slow Moving,1,2022,1317.18,2886.41,0,0,1,1,0,0,0,0,1478
DIST046,Manufacturing,Sony WH-1000XM5 Headphones,Electronics,6554.77,9515.13,Fast Moving,2,2023,6554.77,6168.31,0,0,1,0,1,0,0,0,34320
DIST005,Financial Services,Pepsi 330ml Can Pack,Beverages,6460.88,21367.23,Slow Moving,1,2022,6460.88,13774.67,0,0,1,1,0,0,0,0,3732
DIST043,Education,Faber Chimney Hood,Home Goods,935.02,1179.46,Slow Moving,3,2020,935.02,1054.49,0,1,0,0,0,1,1,0,32392
DIST001,Manufacturing,JBL Flip 6 Speaker,Electronics,2996.15,3363.02,Fast Moving,3,2025,2996.15,2183.01,0,1,0,0,0,1,1,0,569
DIST022,E-commerce,PetSafe Gentle Leader Collar,Pet Supplies,1740.51,1265.77,Fast Moving,4,2023,1740.51,1264.37,1,0,0,0,0,1,0,1,15690
DIST019,E-commerce,Levi's 501 Original Jeans,Apparel,4065.02,7288.33,Fast Moving,1,2023,4065.02,6194.69,0,0,1,1,0,0,0,0,13703
DIST017,Retail,Thums Up 1.25L,Beverages,8325.85,17644.64,Medium,2,2022,8325.85,8143.21,0,0,1,0,1,0,0,0,12341
DIST022,E-commerce,Hot Wheels 5-Car Pack,Toys,5313.84,5502.54,Fast Moving,1,2024,5313.84,8656.33,0,0,1,1,0,0,0,0,16048
DIST036,Healthcare,Asian Paints Tractor Emulsion,Paint and ancillaries,29239.73,22882.43,Medium,3,2021,29239.73,18845.41,0,1,0,1,0,1,1,0,26578
DIST046,Manufacturing,Whiskas Cat Food Tuna 7kg,Pet Supplies,1846.78,1685.14,Fast Moving,2,2022,1846.78,1541.63,0,0,1,0,1,0,0,0,34707
DIST009,Manufacturing,Wilson Tennis Racket,Sports,912.79,1333.02,Medium,4,2020,912.79,954.34,1,0,0,1,0,1,0,1,6497
DIST033,E-commerce,H&M Basic T-Shirt Pack,Apparel,2436.2,2242.81,Fast Moving,2,2021,2436.2,1770.44,0,0,1,1,1,0,0,0,24426
DIST036,Healthcare,Yamaha Bike Oil 10W-40,Automotive,12508.54,5202.68,Medium,4,2021,12508.54,9404.48,1,0,0,0,0,1,0,1,27194
DIST019,E-commerce,Columbia Fleece Jacket,Apparel,15654.18,35348.43,Medium,2,2020,15654.18,14370.51,0,0,1,1,1,0,0,0,13854
DIST038,Education,Scotch Magic Tape,Office Supplies,4028.27,4473.52,Slow Moving,3,2023,4028.27,2869.86,0,1,0,1,0,1,1,0,28403
DIST003,Education,Calvin Klein Boxer Brief Set,Apparel,1237.63,1485.3,Slow Moving,2,2025,1237.63,1310.64,0,0,1,1,1,0,0,0,1671
DIST013,Manufacturing,Morphy Richards Toaster,Home Goods,9823.93,7381.4,Slow Moving,4,2021,9823.93,8542.54,1,0,0,0,0,1,0,1,9513
DIST040,Retail,"Samsung 43"" Crystal 4K TV",Electronics,1287.06,2013.53,Slow Moving,2,2021,1287.06,1046.61,0,0,1,1,1,0,0,0,29835
DIST003,Education,Britannia Good Day Cookies,Food,4935.64,4600.58,Medium,4,2021,4935.64,5831.68,1,0,0,0,0,1,0,1,1725
DIST030,Financial Services,Asian Paints Premium Emulsion,Paint and ancillaries,14992.63,11871.07,Slow Moving,2,2021,14992.63,7364.11,0,0,1,1,1,0,0,0,21720
DIST045,E-commerce,Pidilite M-Seal,Paint and ancillaries,2317.37,1812.46,Slow Moving,4,2020,2317.37,1748.82,1,0,0,1,0,1,0,1,33371
DIST049,Financial Services,Uniqlo AIRism Undershirt,Apparel,6687.92,4630.7,Fast Moving,3,2024,6687.92,7518.94,0,1,0,0,0,1,1,0,36685
DIST001,Manufacturing,Me-O Cat Food Seafood 7kg,Pet Supplies,13794.94,21784.25,Slow Moving,1,2022,13794.94,27421.04,0,0,1,1,0,0,0,0,31
DIST017,Retail,Tata Tea Premium 1kg,Beverages,653.11,1121.9,Fast Moving,2,2020,653.11,591.28,0,0,1,1,1,0,0,0,12151
DIST037,Education,Cosco Volleyball,Sports,927.12,838.75,Fast Moving,3,2024,927.12,668.57,0,1,0,0,0,1,1,0,27617
DIST029,Manufacturing,Lenovo ThinkPad X1,Electronics,10988.92,16091.06,Medium,2,2025,10988.92,9822.29,0,0,1,1,1,0,0,0,21345
DIST016,E-commerce,Bajaj Mixer Grinder,Home Goods,10100.08,7816.7,Fast Moving,3,2021,10100.08,10093.56,0,1,0,1,0,1,1,0,11359
DIST017,Retail,Kangaro Stapler HS-10D,Office Supplies,1997.87,2122.68,Medium,4,2021,1997.87,1582.49,1,0,0,0,0,1,0,1,12043
DIST041,E-commerce,AccuCheck Sugar Test Strips,Health,4398.83,6422.28,Medium,1,2021,4398.83,8327.85,0,0,1,0,0,0,0,0,30496
DIST025,Financial Services,Michael Kors Crossbody Bag,Apparel,3429.85,7211.41,Slow Moving,2,2022,3429.85,2451.84,0,0,1,0,1,0,0,0,18223
DIST036,Healthcare,Bosch Wiper Blades,Automotive,5942.49,6474.21,Slow Moving,1,2025,5942.49,13803.58,0,0,1,1,0,0,0,0,27136
DIST010,E-commerce,Philips Headlight Bulbs,Automotive,571.34,856.36,Fast Moving,1,2023,571.34,1073.16,0,0,1,1,0,0,0,0,7283
DIST045,E-commerce,Mattel Barbie Dreamhouse,Toys,14109.97,12981.66,Medium,3,2022,14109.97,12782.44,0,1,0,1,0,1,1,0,33632
DIST035,Education,LG 1 Ton Split AC,Electronics,820.99,1437.94,Slow Moving,1,2024,820.99,2461.49,0,0,1,1,0,0,0,0,25859
DIST037,Education,Adidas Ultraboost Sneakers,Apparel,592.36,842.34,Medium,1,2021,592.36,1207.64,0,0,1,0,0,0,0,0,27809
DIST032,Manufacturing,PetSafe Drinkwell Water Fountain,Pet Supplies,4578.37,2523.22,Medium,4,2024,4578.37,4121.92,1,0,0,0,0,1,0,1,23379
DIST042,Retail,Chess Set Wooden,Toys,8189.06,12565.45,Fast Moving,4,2021,8189.06,7326.07,1,0,0,0,0,1,0,1,31529
DIST026,Manufacturing,JK Easy Copier Paper,Office Supplies,1031.1,846.22,Fast Moving,1,2023,1031.1,1594.8,0,0,1,1,0,0,0,0,19033
DIST019,E-commerce,Me-O Cat Food Seafood 7kg,Pet Supplies,18291.53,21784.25,Slow Moving,2,2021,18291.53,10161.5,0,0,1,1,1,0,0,0,13450
DIST022,E-commerce,Havells Table Fan,Home Goods,502.52,956.25,Slow Moving,1,2021,502.52,769.44,0,0,1,0,0,0,0,0,15567
DIST021,Healthcare,UNO Card Game,Toys,4418.3,6096.26,Medium,2,2023,4418.3,3132.23,0,0,1,0,1,0,0,0,15082
DIST034,E-commerce,7UP 600ml Bottle,Beverages,957.08,1285.49,Fast Moving,1,2022,957.08,1389.54,0,0,1,1,0,0,0,0,25007
DIST007,E-commerce,Fluval Aquarium Filter,Pet Supplies,1897.34,3819.25,Fast Moving,2,2025,1897.34,1825.53,0,0,1,1,1,0,0,0,5477
DIST027,Wholesale,Coca-Cola 2L Bottle,Beverages,13915.77,22796.18,Medium,1,2023,13915.77,28111.9,0,0,1,1,0,0,0,0,19714
DIST041,E-commerce,Pigeon Favorite Electric Kettle,Home Goods,9853.99,6581.96,Medium,4,2022,9853.99,9419.87,1,0,0,0,0,1,0,1,30621
DIST020,Retail,Fevicol SH Wood Adhesive 1kg,Paint and ancillaries,6180.98,6171.51,Medium,3,2024,6180.98,7173.53,0,1,0,0,0,1,1,0,14447
DIST005,Financial Services,Puma Running Shorts,Apparel,7536.98,9210.96,Medium,1,2025,7536.98,15315.89,0,0,1,1,0,0,0,0,3401
DIST033,E-commerce,Patanjali Ashwagandha,Health,5422.22,3786.83,Slow Moving,3,2023,5422.22,4059.39,0,1,0,1,0,1,1,0,24549
DIST048,Manufacturing,IFB Microwave Oven,Home Goods,15678.57,11621.95,Fast Moving,4,2025,15678.57,14522.49,1,0,0,0,0,1,0,1,36180
DIST038,Education,DJI Mavic 3 Drone,Electronics,17897.1,22239.75,Medium,3,2024,17897.1,11609.22,0,1,0,0,0,1,1,0,28525
DIST026,Manufacturing,Daikin 1.5 Ton Inverter AC,Electronics,7511.43,6722.9,Slow Moving,1,2025,7511.43,16865.83,0,0,1,1,0,0,0,0,19019
DIST005,Financial Services,Adidas Ultraboost Sneakers,Apparel,1142.46,842.34,Slow Moving,3,2025,1142.46,1252.51,0,1,0,0,0,1,1,0,3063
DIST012,Retail,Berger WeatherCoat All Guard,Paint and ancillaries,10353.77,13104.57,Fast Moving,1,2020,10353.77,9318.39,0,0,1,0,0,0,0,0,8964
DIST015,Retail,Vicks VapoRub,Health,2135.12,2366.74,Medium,1,2022,2135.12,3236.06,0,0,1,1,0,0,0,0,10678
DIST012,Retail,Voltas 2 Ton Window AC,Electronics,4881.46,4366.23,Fast Moving,4,2023,4881.46,3543.03,1,0,0,0,0,1,0,1,8816
DIST036,Healthcare,Cadbury Dairy Milk Chocolate,Food,12855.27,12480.74,Slow Moving,1,2025,12855.27,14414.87,0,0,1,1,0,0,0,0,26929
DIST017,Retail,Kellogg's Corn Flakes,Food,18959.89,11517.95,Fast Moving,4,2024,18959.89,22443.28,1,0,0,0,0,1,0,1,12010
DIST041,E-commerce,Sony WH-1000XM5 Headphones,Electronics,5844.34,9515.13,Medium,1,2024,5844.34,19356.24,0,0,1,1,0,0,0,0,30812
DIST036,Healthcare,Cello Finesse Dinner Set,Home Goods,3755.79,2944.2,Medium,4,2020,3755.79,2566.18,1,0,0,1,0,1,0,1,26706
DIST013,Manufacturing,Levi's 501 Original Jeans,Apparel,9630.46,7288.33,Medium,4,2021,9630.46,5906.01,1,0,0,0,0,1,0,1,9713
DIST046,Manufacturing,AutoStark Car Cover,Automotive,3102.4,2929.06,Fast Moving,2,2020,3102.4,2792.16,0,0,1,1,1,0,0,0,34930
DIST042,Retail,Vans Old Skool Sneakers,Apparel,13473.49,13401.03,Fast Moving,3,2025,13473.49,14444.38,0,1,0,0,0,1,1,0,31753
