,distributor_id,industry,sku,category,sales,avg_quarterly_sales,movement_category,quarter,year,total_quarter_sales,prev_quarter_sales,is_diwali,is_ganesh_chaturthi,is_gudi_padwa,is_eid,is_akshay_tritiya,is_dussehra_navratri,is_onam,is_christmas,time_idx
6000,24,1,27,3,2714.0,1785.87,1,2,2025,2714.0,1593.09,0,0,1,1,1,0,0,0,6000
6001,24,1,151,12,1531.12,2159.99,2,1,2020,1531.12,1378.01,0,0,1,0,0,0,0,0,6001
6002,24,1,151,12,2724.54,2159.99,0,3,2022,2724.54,3022.37,0,1,0,1,0,1,1,0,6002
6003,24,1,151,12,1918.47,2159.99,1,1,2023,1918.47,2789.17,0,0,1,1,0,0,0,0,6003
6004,24,1,151,12,4052.44,2159.99,0,2,2023,4052.44,1918.47,0,0,1,0,1,0,0,0,6004
6005,24,1,151,12,3584.09,2159.99,0,2,2024,3584.09,3559.69,0,0,1,1,1,0,0,0,6005
6006,24,1,151,12,3789.4,2159.99,0,3,2025,3789.4,4214.01,0,1,0,0,0,1,1,0,6006
6007,24,1,149,9,24218.1,14827.33,2,4,2020,24218.1,18727.3,1,0,0,1,0,1,0,1,6007
6008,24,1,149,9,25553.14,14827.33,1,4,2021,25553.14,17143.77,1,0,0,0,0,1,0,1,6008
6009,24,1,149,9,19327.45,14827.33,1,3,2024,19327.45,16870.7,0,1,0,0,0,1,1,0,6009
6010,24,1,149,9,29511.79,14827.33,0,4,2024,29511.79,19327.45,1,0,0,0,0,1,0,1,6010
6011,24,1,149,9,18599.45,14827.33,0,2,2025,18599.45,15007.21,0,0,1,1,1,0,0,0,6011
6012,24,1,119,1,3643.16,5780.38,0,1,2020,3643.16,3278.84,0,0,1,0,0,0,0,0,6012
6013,24,1,119,1,5376.91,5780.38,0,2,2020,5376.91,3643.16,0,0,1,1,1,0,0,0,6013
6014,24,1,119,1,5920.25,5780.38,2,3,2020,5920.25,5376.91,0,1,0,0,0,1,1,0,6014
6015,24,1,119,1,7144.43,5780.38,2,4,2021,7144.43,5896.66,1,0,0,0,0,1,0,1,6015
6016,24,1,119,1,5225.97,5780.38,2,2,2022,5225.97,4628.76,0,0,1,0,1,0,0,0,6016
6017,24,1,119,1,5197.89,5780.38,2,1,2023,5197.89,7501.89,0,0,1,1,0,0,0,0,6017
6018,24,1,119,1,5340.13,5780.38,0,2,2023,5340.13,5197.89,0,0,1,0,1,0,0,0,6018
6019,24,1,119,1,6077.94,5780.38,1,2,2024,6077.94,5301.39,0,0,1,1,1,0,0,0,6019
6020,24,1,119,1,10122.33,5780.38,2,4,2024,10122.33,7285.16,1,0,0,0,0,1,0,1,6020
6021,24,1,119,1,8946.59,5780.38,0,4,2025,8946.59,7422.97,1,0,0,0,0,1,0,1,6021
6022,24,1,107,4,6941.59,9659.16,0,1,2021,6941.59,15068.31,0,0,1,0,0,0,0,0,6022
6023,24,1,107,4,6982.21,9659.16,1,1,2022,6982.21,12932.21,0,0,1,1,0,0,0,0,6023
6024,24,1,107,4,8201.08,9659.16,1,1,2023,8201.08,13219.84,0,0,1,1,0,0,0,0,6024
6025,24,1,107,4,12506.88,9659.16,2,3,2023,12506.88,9866.62,0,1,0,1,0,1,1,0,6025
6026,24,1,107,4,10481.19,9659.16,0,2,2025,10481.19,8531.1,0,0,1,1,1,0,0,0,6026
6027,24,1,110,0,5324.62,8387.38,1,1,2020,5324.62,4792.16,0,0,1,0,0,0,0,0,6027
6028,24,1,110,0,9220.7,8387.38,2,3,2021,9220.7,7067.09,0,1,0,1,0,1,1,0,6028
6029,24,1,110,0,13688.8,8387.38,2,4,2021,13688.8,9220.7,1,0,0,0,0,1,0,1,6029
6030,24,1,110,0,13166.63,8387.38,1,4,2022,13166.63,8974.95,1,0,0,0,0,1,0,1,6030
6031,24,1,110,0,6509.39,8387.38,0,1,2023,6509.39,13166.63,0,0,1,1,0,0,0,0,6031
6032,24,1,110,0,9874.65,8387.38,0,3,2023,9874.65,6481.22,0,1,0,1,0,1,1,0,6032
6033,24,1,110,0,9045.89,8387.38,2,2,2025,9045.89,8191.78,0,0,1,1,1,0,0,0,6033
6034,24,1,81,7,1243.29,1982.55,1,3,2020,1243.29,937.95,0,1,0,0,0,1,1,0,6034
6035,24,1,81,7,2225.03,1982.55,1,4,2020,2225.03,1243.29,1,0,0,1,0,1,0,1,6035
6036,24,1,81,7,1112.69,1982.55,0,1,2022,1112.69,2644.99,0,0,1,1,0,0,0,0,6036
6037,24,1,81,7,1162.22,1982.55,1,2,2024,1162.22,1010.37,0,0,1,1,1,0,0,0,6037
6038,24,1,92,2,1882.53,6832.26,2,1,2020,1882.53,1694.28,0,0,1,0,0,0,0,0,6038
6039,24,1,92,2,2800.62,6832.26,1,3,2020,2800.62,3056.18,0,1,0,0,0,1,1,0,6039
6040,24,1,92,2,3897.08,6832.26,1,4,2020,3897.08,2800.62,1,0,0,1,0,1,0,1,6040
6041,24,1,92,2,2262.86,6832.26,0,1,2022,2262.86,4050.36,0,0,1,1,0,0,0,0,6041
6042,24,1,92,2,3236.92,6832.26,2,3,2022,3236.92,2711.29,0,1,0,1,0,1,1,0,6042
6043,24,1,92,2,3790.2,6832.26,1,3,2023,3790.2,2662.02,0,1,0,1,0,1,1,0,6043
6044,24,1,92,2,3404.18,6832.26,1,2,2024,3404.18,2760.46,0,0,1,1,1,0,0,0,6044
6045,24,1,92,2,4658.17,6832.26,1,4,2024,4658.17,3727.92,1,0,0,0,0,1,0,1,6045
6046,24,1,92,2,2578.17,6832.26,0,1,2025,2578.17,4658.17,0,0,1,1,0,0,0,0,6046
6047,24,1,92,2,4245.85,6832.26,2,4,2025,4245.85,3768.23,1,0,0,0,0,1,0,1,6047
6048,24,1,118,10,5224.06,2770.72,1,4,2020,5224.06,2332.32,1,0,0,1,0,1,0,1,6048
6049,24,1,118,10,4651.92,2770.72,2,4,2021,4651.92,2871.2,1,0,0,0,0,1,0,1,6049
6050,24,1,118,10,2397.53,2770.72,1,1,2022,2397.53,4651.92,0,0,1,1,0,0,0,0,6050
6051,24,1,118,10,2491.13,2770.72,2,2,2022,2491.13,2397.53,0,0,1,0,1,0,0,0,6051
6052,24,1,118,10,3284.15,2770.72,1,2,2023,3284.15,2622.13,0,0,1,0,1,0,0,0,6052
6053,24,1,118,10,2986.89,2770.72,1,3,2024,2986.89,3230.17,0,1,0,0,0,1,1,0,6053
6054,24,1,139,0,55187.51,35348.43,2,4,2020,55187.51,35508.86,1,0,0,1,0,1,0,1,6054
6055,24,1,139,0,27905.37,35348.43,1,2,2021,27905.37,23527.59,0,0,1,1,1,0,0,0,6055
6056,24,1,139,0,41287.7,35348.43,2,3,2021,41287.7,27905.37,0,1,0,1,0,1,1,0,6056
6057,24,1,139,0,31098.01,35348.43,1,1,2024,31098.01,62659.81,0,0,1,1,0,0,0,0,6057
6058,24,1,139,0,38221.12,35348.43,1,2,2025,38221.12,34586.16,0,0,1,1,1,0,0,0,6058
6059,24,1,139,0,34544.78,35348.43,1,3,2025,34544.78,38221.12,0,1,0,0,0,1,1,0,6059
6060,24,1,96,0,11330.54,7390.86,0,4,2023,11330.54,8475.48,1,0,0,0,0,1,0,1,6060
6061,24,1,96,0,7292.5,7390.86,2,2,2024,7292.5,5407.63,0,0,1,1,1,0,0,0,6061
6062,24,1,158,2,2418.55,2546.34,1,2,2024,2418.55,3544.71,0,0,1,1,1,0,0,0,6062
6063,24,1,158,2,1966.67,2546.34,2,1,2025,1966.67,2942.21,0,0,1,1,0,0,0,0,6063
6064,24,1,158,2,2745.72,2546.34,1,3,2025,2745.72,1914.82,0,1,0,0,0,1,1,0,6064
6065,24,1,136,4,11475.13,12565.45,0,2,2022,11475.13,9540.46,0,0,1,0,1,0,0,0,6065
6066,24,1,136,4,19259.87,12565.45,1,3,2022,19259.87,11475.13,0,1,0,1,0,1,1,0,6066
6067,24,1,136,4,16831.37,12565.45,0,3,2023,16831.37,14319.1,0,1,0,1,0,1,1,0,6067
6068,24,1,136,4,14073.9,12565.45,1,2,2024,14073.9,13439.35,0,0,1,1,1,0,0,0,6068
6069,24,1,136,4,18378.75,12565.45,0,3,2024,18378.75,14073.9,0,1,0,0,0,1,1,0,6069
6070,24,1,94,0,3299.3,4766.13,1,1,2022,3299.3,5459.93,0,0,1,1,0,0,0,0,6070
6071,24,1,94,0,3056.41,4766.13,2,2,2022,3056.41,3299.3,0,0,1,0,1,0,0,0,6071
6072,24,1,94,0,3865.55,4766.13,2,3,2022,3865.55,3056.41,0,1,0,1,0,1,1,0,6072
6073,24,1,94,0,5739.19,4766.13,2,4,2022,5739.19,3865.55,1,0,0,0,0,1,0,1,6073
6074,24,1,94,0,3888.35,4766.13,1,2,2024,3888.35,3240.52,0,0,1,1,1,0,0,0,6074
6075,24,1,94,0,3881.33,4766.13,0,2,2025,3881.33,2654.01,0,0,1,1,1,0,0,0,6075
6076,24,1,26,5,8838.37,9695.03,1,1,2023,8838.37,14664.16,0,0,1,1,0,0,0,0,6076
6077,24,1,26,5,16363.89,9695.03,2,4,2023,16363.89,10845.19,1,0,0,0,0,1,0,1,6077
6078,24,1,26,5,9163.4,9695.03,1,1,2024,9163.4,16363.89,0,0,1,1,0,0,0,0,6078
6079,24,1,26,5,16127.62,9695.03,2,4,2025,16127.62,12560.34,1,0,0,0,0,1,0,1,6079
6080,24,1,67,11,943.09,1408.82,2,4,2021,943.09,706.56,1,0,0,0,0,1,0,1,6080
6081,24,1,67,11,472.64,1408.82,0,1,2022,472.64,943.09,0,0,1,1,0,0,0,0,6081
6082,24,1,67,11,889.68,1408.82,1,4,2023,889.68,711.53,1,0,0,0,0,1,0,1,6082
6083,24,1,67,11,724.67,1408.82,0,2,2024,724.67,570.13,0,0,1,1,1,0,0,0,6083
6084,24,1,67,11,1084.57,1408.82,1,4,2024,1084.57,844.02,1,0,0,0,0,1,0,1,6084
6085,24,1,67,11,824.78,1408.82,0,2,2025,824.78,560.4,0,0,1,1,1,0,0,0,6085
6086,24,1,115,5,1336.44,2458.76,2,2,2020,1336.44,1118.99,0,0,1,1,1,0,0,0,6086
6087,24,1,115,5,2185.15,2458.76,1,4,2021,2185.15,1696.77,1,0,0,0,0,1,0,1,6087
6088,24,1,115,5,1813.32,2458.76,1,3,2023,1813.32,1386.86,0,1,0,1,0,1,1,0,6088
6089,24,1,115,5,2288.07,2458.76,1,4,2024,2288.07,1986.54,1,0,0,0,0,1,0,1,6089
6090,24,1,109,9,6675.09,10870.3,0,1,2020,6675.09,6007.58,0,0,1,0,0,0,0,0,6090
6091,24,1,109,9,14878.17,10870.3,2,4,2020,14878.17,10379.25,1,0,0,1,0,1,0,1,6091
6092,24,1,109,9,12721.85,10870.3,1,3,2021,12721.85,9203.58,0,1,0,1,0,1,1,0,6092
6093,24,1,109,9,11085.65,10870.3,2,3,2022,11085.65,8038.0,0,1,0,1,0,1,1,0,6093
6094,24,1,109,9,7566.96,10870.3,2,1,2023,7566.96,15779.76,0,0,1,1,0,0,0,0,6094
6095,24,1,109,9,11204.39,10870.3,2,1,2024,11204.39,8749.76,0,0,1,1,0,0,0,0,6095
6096,24,1,109,9,16074.25,10870.3,2,4,2024,16074.25,14883.57,1,0,0,0,0,1,0,1,6096
6097,24,1,109,9,8931.31,10870.3,2,1,2025,8931.31,16074.25,0,0,1,1,0,0,0,0,6097
6098,24,1,109,9,12250.6,10870.3,2,2,2025,12250.6,8931.31,0,0,1,1,1,0,0,0,6098
6099,24,1,109,9,15085.97,10870.3,2,3,2025,15085.97,12250.6,0,1,0,0,0,1,1,0,6099
6100,24,1,162,4,3862.35,4397.48,1,2,2020,3862.35,2760.02,0,0,1,1,1,0,0,0,6100
6101,24,1,162,4,3469.95,4397.48,2,1,2021,3469.95,6627.9,0,0,1,0,0,0,0,0,6101
6102,24,1,162,4,4848.52,4397.48,1,3,2021,4848.52,4153.44,0,1,0,1,0,1,1,0,6102
6103,24,1,162,4,4994.14,4397.48,2,3,2023,4994.14,4165.81,0,1,0,1,0,1,1,0,6103
6104,24,1,162,4,5422.19,4397.48,0,3,2024,5422.19,4952.65,0,1,0,0,0,1,1,0,6104
6105,24,1,162,4,7080.62,4397.48,0,4,2024,7080.62,5422.19,1,0,0,0,0,1,0,1,6105
6106,24,1,162,4,3199.67,4397.48,2,1,2025,3199.67,7080.62,0,0,1,1,0,0,0,0,6106
6107,24,1,167,8,901.42,1674.57,2,1,2021,901.42,1571.2,0,0,1,0,0,0,0,0,6107
6108,24,1,167,8,1281.97,1674.57,1,1,2024,1281.97,2428.97,0,0,1,1,0,0,0,0,6108
6109,24,1,167,8,1642.03,1674.57,2,2,2024,1642.03,1281.97,0,0,1,1,1,0,0,0,6109
6110,24,1,167,8,1939.44,1674.57,1,3,2024,1939.44,1642.03,0,1,0,0,0,1,1,0,6110
6111,24,1,167,8,1487.11,1674.57,1,2,2025,1487.11,1405.39,0,0,1,1,1,0,0,0,6111
6112,24,1,58,10,2458.75,2876.37,2,1,2020,2458.75,2212.88,0,0,1,0,0,0,0,0,6112
6113,24,1,58,10,2773.29,2876.37,2,1,2021,2773.29,3646.14,0,0,1,0,0,0,0,0,6113
6114,24,1,58,10,3489.22,2876.37,0,3,2022,3489.22,2779.11,0,1,0,1,0,1,1,0,6114
6115,24,1,58,10,3831.27,2876.37,0,3,2025,3831.27,4273.23,0,1,0,0,0,1,1,0,6115
6116,24,1,88,10,1419.45,2453.24,1,2,2021,1419.45,879.18,0,0,1,1,1,0,0,0,6116
6117,24,1,88,10,1867.33,2453.24,1,4,2021,1867.33,1526.55,1,0,0,0,0,1,0,1,6117
6118,24,1,88,10,1149.06,2453.24,0,1,2022,1149.06,1867.33,0,0,1,1,0,0,0,0,6118
6119,24,1,88,10,1092.1,2453.24,1,1,2025,1092.1,2003.72,0,0,1,1,0,0,0,0,6119
6120,24,1,88,10,2183.22,2453.24,0,4,2025,2183.22,1390.12,1,0,0,0,0,1,0,1,6120
6121,25,5,44,2,5789.91,4920.06,2,3,2020,5789.91,3720.59,0,1,0,0,0,1,1,0,6121
6122,25,5,44,2,7855.19,4920.06,2,4,2021,7855.19,5073.05,1,0,0,0,0,1,0,1,6122
6123,25,5,44,2,6898.38,4920.06,0,3,2022,6898.38,5350.77,0,1,0,1,0,1,1,0,6123
6124,25,5,44,2,8280.01,4920.06,0,4,2022,8280.01,6898.38,1,0,0,0,0,1,0,1,6124
6125,25,5,44,2,5906.68,4920.06,2,3,2023,5906.68,4973.04,0,1,0,1,0,1,1,0,6125
6126,25,5,44,2,4955.74,4920.06,0,1,2025,4955.74,8346.01,0,0,1,1,0,0,0,0,6126
6127,25,5,44,2,6018.87,4920.06,0,2,2025,6018.87,4955.74,0,0,1,1,1,0,0,0,6127
6128,25,5,2,12,15047.1,11871.07,1,4,2022,15047.1,13816.18,1,0,0,0,0,1,0,1,6128
6129,25,5,2,12,16334.48,11871.07,0,3,2023,16334.48,20955.48,0,1,0,1,0,1,1,0,6129
6130,25,5,2,12,11734.37,11871.07,0,1,2025,11734.37,14049.65,0,0,1,1,0,0,0,0,6130
6131,25,5,135,9,3232.87,4301.95,0,2,2021,3232.87,3223.8,0,0,1,1,1,0,0,0,6131
6132,25,5,135,9,5676.69,4301.95,0,4,2021,5676.69,6154.06,1,0,0,0,0,1,0,1,6132
6133,25,5,135,9,5233.33,4301.95,0,2,2025,5233.33,4736.49,0,0,1,1,1,0,0,0,6133
6134,25,5,137,11,6974.82,5049.67,0,4,2020,6974.82,5926.25,1,0,0,1,0,1,0,1,6134
6135,25,5,137,11,3707.44,5049.67,0,1,2021,3707.44,6974.82,0,0,1,0,0,0,0,0,6135
6136,25,5,137,11,4088.57,5049.67,0,1,2022,4088.57,6857.65,0,0,1,1,0,0,0,0,6136
6137,25,5,137,11,6787.46,5049.67,1,3,2022,6787.46,5743.9,0,1,0,1,0,1,1,0,6137
6138,25,5,137,11,8488.67,5049.67,0,4,2023,8488.67,6958.86,1,0,0,0,0,1,0,1,6138
6139,25,5,137,11,4369.67,5049.67,2,1,2024,4369.67,8488.67,0,0,1,1,0,0,0,0,6139
6140,25,5,137,11,4812.83,5049.67,0,1,2025,4812.83,9709.21,0,0,1,1,0,0,0,0,6140
6141,25,5,138,6,11504.28,22796.18,2,1,2020,11504.28,10353.85,0,0,1,0,0,0,0,0,6141
6142,25,5,138,6,23331.29,22796.18,2,3,2020,23331.29,14912.83,0,1,0,0,0,1,1,0,6142
6143,25,5,138,6,13694.95,22796.18,0,2,2021,13694.95,13471.92,0,0,1,1,1,0,0,0,6143
6144,25,5,138,6,19623.97,22796.18,0,2,2023,19623.97,14034.42,0,0,1,0,1,0,0,0,6144
6145,25,5,138,6,24288.56,22796.18,1,4,2023,24288.56,30018.26,1,0,0,0,0,1,0,1,6145
6146,25,5,138,6,28119.94,22796.18,1,4,2025,28119.94,30347.48,1,0,0,0,0,1,0,1,6146
6147,25,5,6,7,5341.11,10338.66,0,1,2020,5341.11,4807.0,0,0,1,0,0,0,0,0,6147
6148,25,5,6,7,14768.46,10338.66,0,4,2020,14768.46,10087.34,1,0,0,1,0,1,0,1,6148
6149,25,5,6,7,8882.94,10338.66,0,2,2021,8882.94,6945.91,0,0,1,1,1,0,0,0,6149
6150,25,5,6,7,7488.23,10338.66,0,1,2022,7488.23,16800.4,0,0,1,1,0,0,0,0,6150
6151,25,5,6,7,18831.4,10338.66,0,4,2022,18831.4,9278.21,1,0,0,0,0,1,0,1,6151
6152,25,5,6,7,6704.98,10338.66,0,1,2023,6704.98,18831.4,0,0,1,1,0,0,0,0,6152
6153,25,5,6,7,13773.64,10338.66,1,3,2023,13773.64,8251.77,0,1,0,1,0,1,1,0,6153
6154,25,5,6,7,7617.18,10338.66,0,1,2024,7617.18,18521.72,0,0,1,1,0,0,0,0,6154
6155,25,5,6,7,9844.52,10338.66,0,2,2024,9844.52,7617.18,0,0,1,1,1,0,0,0,6155
6156,25,5,6,7,20479.47,10338.66,2,4,2025,20479.47,12523.8,1,0,0,0,0,1,0,1,6156
6157,25,5,20,4,1228.35,1725.61,0,1,2020,1228.35,1105.51,0,0,1,0,0,0,0,0,6157
6158,25,5,20,4,2154.95,1725.61,1,3,2020,2154.95,1805.04,0,1,0,0,0,1,1,0,6158
6159,25,5,20,4,1942.34,1725.61,2,2,2021,1942.34,1255.96,0,0,1,1,1,0,0,0,6159
6160,25,5,20,4,1605.79,1725.61,1,1,2022,1605.79,2920.61,0,0,1,1,0,0,0,0,6160
6161,25,5,20,4,2371.6,1725.61,1,3,2024,2371.6,1638.35,0,1,0,0,0,1,1,0,6161
6162,25,5,20,4,1945.67,1725.61,1,2,2025,1945.67,2787.91,0,0,1,1,1,0,0,0,6162
6163,25,5,20,4,2301.08,1725.61,2,3,2025,2301.08,1945.67,0,1,0,0,0,1,1,0,6163
6164,25,5,141,3,427.87,838.75,2,1,2020,427.87,385.08,0,0,1,0,0,0,0,0,6164
6165,25,5,141,3,589.65,838.75,0,3,2020,589.65,520.64,0,1,0,0,0,1,1,0,6165
6166,25,5,141,3,726.04,838.75,2,4,2020,726.04,589.65,1,0,0,1,0,1,0,1,6166
6167,25,5,141,3,603.58,838.75,0,3,2022,603.58,463.24,0,1,0,1,0,1,1,0,6167
6168,25,5,141,3,652.23,838.75,1,2,2023,652.23,503.34,0,0,1,0,1,0,0,0,6168
6169,25,5,141,3,613.84,838.75,2,3,2024,613.84,492.76,0,1,0,0,0,1,1,0,6169
6170,25,5,141,3,556.34,838.75,0,1,2025,556.34,802.28,0,0,1,1,0,0,0,0,6170
6171,25,5,141,3,659.28,838.75,0,2,2025,659.28,556.34,0,0,1,1,1,0,0,0,6171
6172,25,5,87,9,3147.57,3263.81,2,1,2020,3147.57,2832.81,0,0,1,0,0,0,0,0,6172
6173,25,5,87,9,5699.32,3263.81,1,4,2020,5699.32,4019.95,1,0,0,1,0,1,0,1,6173
6174,25,5,87,9,6683.14,3263.81,2,4,2024,6683.14,5137.17,1,0,0,0,0,1,0,1,6174
6175,25,5,87,9,3657.69,3263.81,0,1,2025,3657.69,6683.14,0,0,1,1,0,0,0,0,6175
6176,25,5,153,8,1202.0,1251.2,0,2,2020,1202.0,775.01,0,0,1,1,1,0,0,0,6176
6177,25,5,153,8,1142.16,1251.2,2,1,2022,1142.16,1703.1,0,0,1,1,0,0,0,0,6177
6178,25,5,153,8,1898.31,1251.2,0,3,2022,1898.31,1142.16,0,1,0,1,0,1,1,0,6178
6179,25,5,153,8,1635.75,1251.2,0,4,2022,1635.75,1898.31,1,0,0,0,0,1,0,1,6179
6180,25,5,153,8,1203.54,1251.2,1,2,2023,1203.54,1209.19,0,0,1,0,1,0,0,0,6180
6181,25,5,153,8,1701.43,1251.2,2,3,2024,1701.43,1366.47,0,1,0,0,0,1,1,0,6181
6182,25,5,153,8,1930.3,1251.2,0,4,2024,1930.3,1701.43,1,0,0,0,0,1,0,1,6182
6183,25,5,153,8,1149.48,1251.2,2,1,2025,1149.48,1930.3,0,0,1,1,0,0,0,0,6183
6184,25,5,153,8,1486.81,1251.2,2,2,2025,1486.81,1149.48,0,0,1,1,1,0,0,0,6184
6185,25,5,189,12,2701.28,5602.99,0,1,2020,2701.28,2431.15,0,0,1,0,0,0,0,0,6185
6186,25,5,189,12,3923.73,5602.99,1,3,2020,3923.73,5667.09,0,1,0,0,0,1,1,0,6186
6187,25,5,189,12,3826.24,5602.99,1,4,2020,3826.24,3923.73,1,0,0,1,0,1,0,1,6187
6188,25,5,189,12,2703.83,5602.99,0,1,2021,2703.83,3826.24,0,0,1,0,0,0,0,0,6188
6189,25,5,189,12,5072.62,5602.99,1,3,2021,5072.62,2703.83,0,1,0,1,0,1,1,0,6189
6190,25,5,189,12,4371.07,5602.99,0,3,2022,4371.07,7111.59,0,1,0,1,0,1,1,0,6190
6191,25,5,189,12,4007.54,5602.99,2,4,2022,4007.54,4371.07,1,0,0,0,0,1,0,1,6191
6192,25,5,189,12,3507.69,5602.99,2,1,2023,3507.69,4007.54,0,0,1,1,0,0,0,0,6192
6193,25,5,189,12,3939.44,5602.99,2,4,2023,3939.44,5203.47,1,0,0,0,0,1,0,1,6193
6194,25,5,13,12,4408.65,7547.97,1,1,2020,4408.65,3967.78,0,0,1,0,0,0,0,0,6194
6195,25,5,13,12,4324.51,7547.97,0,1,2022,4324.51,7833.71,0,0,1,1,0,0,0,0,6195
6196,25,5,13,12,9414.13,7547.97,0,2,2023,9414.13,5210.72,0,0,1,0,1,0,0,0,6196
6197,25,5,13,12,9999.46,7547.97,1,2,2024,9999.46,6816.18,0,0,1,1,1,0,0,0,6197
6198,25,5,13,12,7697.86,7547.97,1,3,2024,7697.86,9999.46,0,1,0,0,0,1,1,0,6198
6199,25,5,13,12,5360.84,7547.97,2,1,2025,5360.84,6692.69,0,0,1,1,0,0,0,0,6199
6200,25,5,13,12,8895.02,7547.97,0,3,2025,8895.02,10781.25,0,1,0,0,0,1,1,0,6200
6201,25,5,53,10,3511.06,6581.96,1,2,2020,3511.06,2681.41,0,0,1,1,1,0,0,0,6201
6202,25,5,53,10,3531.85,6581.96,0,3,2020,3531.85,3511.06,0,1,0,0,0,1,1,0,6202
6203,25,5,53,10,4972.57,6581.96,1,4,2021,4972.57,4170.95,1,0,0,0,0,1,0,1,6203
6204,25,5,53,10,4008.0,6581.96,2,2,2022,4008.0,2802.29,0,0,1,0,1,0,0,0,6204
6205,25,5,53,10,4635.97,6581.96,2,2,2023,4635.97,3329.03,0,0,1,0,1,0,0,0,6205
6206,25,5,53,10,5873.77,6581.96,1,4,2024,5873.77,5113.63,1,0,0,0,0,1,0,1,6206
6207,25,5,160,12,1158.08,3298.47,2,1,2020,1158.08,1042.27,0,0,1,0,0,0,0,0,6207
6208,25,5,160,12,1765.52,3298.47,1,3,2020,1765.52,2582.75,0,1,0,0,0,1,1,0,6208
6209,25,5,160,12,1686.79,3298.47,2,4,2020,1686.79,1765.52,1,0,0,1,0,1,0,1,6209
6210,25,5,160,12,1798.69,3298.47,0,3,2021,1798.69,2717.98,0,1,0,1,0,1,1,0,6210
6211,25,5,160,12,2258.03,3298.47,1,3,2022,2258.03,2353.3,0,1,0,1,0,1,1,0,6211
6212,25,5,160,12,1988.82,3298.47,0,4,2024,1988.82,2157.41,1,0,0,0,0,1,0,1,6212
6213,25,5,191,5,536.4,680.41,1,4,2020,536.4,426.55,1,0,0,1,0,1,0,1,6213
6214,25,5,191,5,513.95,680.41,0,3,2021,513.95,382.36,0,1,0,1,0,1,1,0,6214
6215,25,5,191,5,611.85,680.41,0,4,2021,611.85,513.95,1,0,0,0,0,1,0,1,6215
6216,25,5,191,5,536.06,680.41,0,4,2023,536.06,531.03,1,0,0,0,0,1,0,1,6216
6217,25,5,191,5,822.19,680.41,2,4,2024,822.19,516.8,1,0,0,0,0,1,0,1,6217
6218,25,5,191,5,668.43,680.41,0,4,2025,668.43,533.51,1,0,0,0,0,1,0,1,6218
6219,25,5,107,4,4829.43,9659.16,0,2,2021,4829.43,3014.06,0,0,1,1,1,0,0,0,6219
6220,25,5,107,4,8521.61,9659.16,1,4,2022,8521.61,4618.81,1,0,0,0,0,1,0,1,6220
6221,25,5,107,4,4540.02,9659.16,0,2,2024,4540.02,3980.44,0,0,1,1,1,0,0,0,6221
6222,25,5,30,3,4284.57,5532.88,2,1,2021,4284.57,8674.12,0,0,1,0,0,0,0,0,6222
6223,25,5,30,3,5722.82,5532.88,2,2,2022,5722.82,4322.37,0,0,1,0,1,0,0,0,6223
6224,25,5,30,3,5450.65,5532.88,0,3,2022,5450.65,5722.82,0,1,0,1,0,1,1,0,6224
6225,25,5,30,3,5418.12,5532.88,0,2,2024,5418.12,5281.62,0,0,1,1,1,0,0,0,6225
6226,25,5,30,3,8448.27,5532.88,0,3,2025,8448.27,6011.96,0,1,0,0,0,1,1,0,6226
6227,25,5,30,3,7553.75,5532.88,2,4,2025,7553.75,8448.27,1,0,0,0,0,1,0,1,6227
6228,25,5,175,5,7999.51,9807.82,1,1,2020,7999.51,7199.56,0,0,1,0,0,0,0,0,6228
6229,25,5,175,5,18050.59,9807.82,0,4,2021,18050.59,15491.92,1,0,0,0,0,1,0,1,6229
6230,25,5,175,5,17336.18,9807.82,0,4,2022,17336.18,12526.47,1,0,0,0,0,1,0,1,6230
6231,25,5,175,5,18634.31,9807.82,0,4,2024,18634.31,15851.35,1,0,0,0,0,1,0,1,6231
6232,25,5,175,5,13879.99,9807.82,2,2,2025,13879.99,9709.43,0,0,1,1,1,0,0,0,6232
6233,25,5,175,5,18688.09,9807.82,0,3,2025,18688.09,13879.99,0,1,0,0,0,1,1,0,6233
6234,25,5,175,5,17714.98,9807.82,2,4,2025,17714.98,18688.09,1,0,0,0,0,1,0,1,6234
6235,25,5,47,2,2028.48,2523.22,0,1,2020,2028.48,1825.63,0,0,1,0,0,0,0,0,6235
6236,25,5,47,2,3086.57,2523.22,0,2,2024,3086.57,2457.93,0,0,1,1,1,0,0,0,6236
6237,25,5,47,2,4578.37,2523.22,1,4,2024,4578.37,4121.92,1,0,0,0,0,1,0,1,6237
6238,25,5,159,11,3644.32,5737.77,1,1,2021,3644.32,7836.69,0,0,1,0,0,0,0,0,6238
6239,25,5,159,11,6843.45,5737.77,2,3,2022,6843.45,5614.46,0,1,0,1,0,1,1,0,6239
6240,25,5,159,11,6628.86,5737.77,0,3,2023,6628.86,5294.69,0,1,0,1,0,1,1,0,6240
6241,25,5,159,11,4278.48,5737.77,0,1,2024,4278.48,8657.32,0,0,1,1,0,0,0,0,6241
6242,25,5,159,11,5526.28,5737.77,1,1,2025,5526.28,7679.9,0,0,1,1,0,0,0,0,6242
6243,25,5,159,11,6314.72,5737.77,0,2,2025,6314.72,5526.28,0,0,1,1,1,0,0,0,6243
